epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,510.585,0.72925,0.55869,0.84528,0.90729,0.94007,0.93829,0.76637,0.71504,0.51982,0.85405,0.0005611,0.0005611,0.0005611
135,514.549,0.75075,0.75004,0.87519,0.88947,0.96305,0.93299,0.76487,0.67266,0.51696,0.85013,0.0005578,0.0005578,0.0005578
136,518.187,0.70897,0.54931,0.8472,0.88947,0.96305,0.93299,0.76487,0.67266,0.51696,0.85013,0.0005545,0.0005545,0.0005545
137,521.835,0.72085,0.56491,0.83338,0.88614,0.94581,0.9238,0.75549,0.65471,0.54474,0.84788,0.0005512,0.0005512,0.0005512
138,525.459,0.68546,0.55507,0.81012,0.88614,0.94581,0.9238,0.75549,0.65471,0.54474,0.84788,0.0005479,0.0005479,0.0005479
139,529.138,0.71339,0.57526,0.84183,0.8979,0.9531,0.92817,0.75104,0.69423,0.52215,0.85229,0.0005446,0.0005446,0.0005446
140,532.78,0.74543,0.56209,0.82769,0.8979,0.9531,0.92817,0.75104,0.69423,0.52215,0.85229,0.0005413,0.0005413,0.0005413
141,536.408,0.75412,0.53852,0.83721,0.8979,0.9531,0.92817,0.75104,0.69423,0.52215,0.85229,0.000538,0.000538,0.000538
142,540.056,0.70964,0.52628,0.84586,0.88553,0.96798,0.93048,0.75634,0.65787,0.51311,0.84953,0.0005347,0.0005347,0.0005347
143,543.684,0.71712,0.62038,0.85281,0.88553,0.96798,0.93048,0.75634,0.65787,0.51311,0.84953,0.0005314,0.0005314,0.0005314
144,547.313,0.70089,0.52029,0.83813,0.89056,0.97044,0.93382,0.75636,0.68089,0.50374,0.85278,0.0005281,0.0005281,0.0005281
145,550.925,0.71238,0.51954,0.82408,0.89056,0.97044,0.93382,0.75636,0.68089,0.50374,0.85278,0.0005248,0.0005248,0.0005248
146,554.563,0.65592,0.57352,0.77549,0.89581,0.95298,0.93073,0.7652,0.65339,0.50751,0.84508,0.0005215,0.0005215,0.0005215
147,558.195,0.74532,0.61527,0.83483,0.89581,0.95298,0.93073,0.7652,0.65339,0.50751,0.84508,0.0005182,0.0005182,0.0005182
148,561.847,0.69538,0.53539,0.83985,0.89399,0.93596,0.92792,0.75702,0.66736,0.51505,0.84251,0.0005149,0.0005149,0.0005149
149,565.451,0.72972,0.55021,0.83895,0.89399,0.93596,0.92792,0.75702,0.66736,0.51505,0.84251,0.0005116,0.0005116,0.0005116
150,569.1,0.68977,0.49696,0.83133,0.91117,0.96003,0.93228,0.76522,0.6317,0.49681,0.84162,0.0005083,0.0005083,0.0005083
151,572.712,0.67026,0.49233,0.84229,0.91117,0.96003,0.93228,0.76522,0.6317,0.49681,0.84162,0.000505,0.000505,0.000505
152,576.321,0.7148,0.5161,0.82569,0.91117,0.96003,0.93228,0.76522,0.6317,0.49681,0.84162,0.0005017,0.0005017,0.0005017
153,579.977,0.69603,0.49091,0.83961,0.91985,0.9532,0.93226,0.76588,0.64684,0.49506,0.84367,0.0004984,0.0004984,0.0004984
154,583.631,0.70962,0.53024,0.84657,0.91985,0.9532,0.93226,0.76588,0.64684,0.49506,0.84367,0.0004951,0.0004951,0.0004951
155,587.282,0.73014,0.53442,0.84308,0.9191,0.9514,0.92931,0.75147,0.68865,0.52584,0.84713,0.0004918,0.0004918,0.0004918
156,590.917,0.69275,0.50158,0.83307,0.9191,0.9514,0.92931,0.75147,0.68865,0.52584,0.84713,0.0004885,0.0004885,0.0004885
157,594.562,0.67392,0.49935,0.82831,0.92357,0.95246,0.9314,0.7619,0.64266,0.49943,0.84203,0.0004852,0.0004852,0.0004852
158,598.186,0.68883,0.52433,0.83812,0.92357,0.95246,0.9314,0.7619,0.64266,0.49943,0.84203,0.0004819,0.0004819,0.0004819
159,601.871,0.70521,0.52187,0.85558,0.92582,0.9532,0.93337,0.76635,0.62931,0.47316,0.84325,0.0004786,0.0004786,0.0004786
160,605.483,0.66342,0.48777,0.83338,0.92582,0.9532,0.93337,0.76635,0.62931,0.47316,0.84325,0.0004753,0.0004753,0.0004753
161,609.132,0.64505,0.49255,0.82331,0.91782,0.96278,0.93192,0.76001,0.67396,0.48227,0.8491,0.000472,0.000472,0.000472
162,612.728,0.71288,0.54402,0.83412,0.91782,0.96278,0.93192,0.76001,0.67396,0.48227,0.8491,0.0004687,0.0004687,0.0004687
163,616.293,0.67058,0.47773,0.82248,0.91782,0.96278,0.93192,0.76001,0.67396,0.48227,0.8491,0.0004654,0.0004654,0.0004654
164,619.941,0.64499,0.49895,0.81976,0.91647,0.97282,0.93114,0.75399,0.65607,0.50481,0.84791,0.0004621,0.0004621,0.0004621
165,623.577,0.64789,0.49527,0.82091,0.91647,0.97282,0.93114,0.75399,0.65607,0.50481,0.84791,0.0004588,0.0004588,0.0004588
166,627.233,0.66709,0.46663,0.82965,0.91199,0.97044,0.92709,0.75229,0.6359,0.50658,0.84235,0.0004555,0.0004555,0.0004555
167,630.831,0.67636,0.46736,0.81447,0.91199,0.97044,0.92709,0.75229,0.6359,0.50658,0.84235,0.0004522,0.0004522,0.0004522
168,634.493,0.67095,0.49803,0.82095,0.90826,0.96305,0.92828,0.75471,0.65091,0.49996,0.84184,0.0004489,0.0004489,0.0004489
169,638.108,0.68221,0.55039,0.79569,0.90826,0.96305,0.92828,0.75471,0.65091,0.49996,0.84184,0.0004456,0.0004456,0.0004456
170,641.739,0.67578,0.52589,0.82377,0.91643,0.95567,0.92986,0.75862,0.63682,0.51727,0.84107,0.0004423,0.0004423,0.0004423
