epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,717.197,0.58571,0.36333,0.82342,0.97066,0.95896,0.97538,0.81587,0.63193,0.46146,0.85063,0.0003895,0.0003895,0.0003895
187,720.914,0.60393,0.3886,0.86699,0.97066,0.95896,0.97538,0.81587,0.63193,0.46146,0.85063,0.0003862,0.0003862,0.0003862
188,724.702,0.5882,0.35044,0.82802,0.97075,0.95896,0.97705,0.81761,0.64699,0.43917,0.86012,0.0003829,0.0003829,0.0003829
189,728.472,0.56253,0.37807,0.85252,0.97075,0.95896,0.97705,0.81761,0.64699,0.43917,0.86012,0.0003796,0.0003796,0.0003796
190,732.211,0.58246,0.37928,0.88737,0.96306,0.97269,0.97833,0.81525,0.68849,0.42877,0.88976,0.0003763,0.0003763,0.0003763
191,735.945,0.58577,0.35862,0.84693,0.96306,0.97269,0.97833,0.81525,0.68849,0.42877,0.88976,0.000373,0.000373,0.000373
192,739.72,0.62072,0.39077,0.90312,0.97135,0.96642,0.97926,0.81221,0.67506,0.42638,0.89095,0.0003697,0.0003697,0.0003697
193,743.472,0.59098,0.35937,0.81898,0.97135,0.96642,0.97926,0.81221,0.67506,0.42638,0.89095,0.0003664,0.0003664,0.0003664
194,747.215,0.58925,0.36567,0.83035,0.97135,0.96642,0.97926,0.81221,0.67506,0.42638,0.89095,0.0003631,0.0003631,0.0003631
195,751,0.57036,0.35266,0.82867,0.97055,0.95896,0.97711,0.81453,0.64862,0.436,0.87041,0.0003598,0.0003598,0.0003598
196,754.743,0.57083,0.36937,0.86478,0.97055,0.95896,0.97711,0.81453,0.64862,0.436,0.87041,0.0003565,0.0003565,0.0003565
197,758.55,0.61185,0.36744,0.82522,0.96972,0.95598,0.97654,0.81559,0.63664,0.43573,0.86127,0.0003532,0.0003532,0.0003532
198,762.293,0.58203,0.3844,0.87214,0.96972,0.95598,0.97654,0.81559,0.63664,0.43573,0.86127,0.0003499,0.0003499,0.0003499
199,766.118,0.56996,0.36637,0.85808,0.96404,0.94776,0.97424,0.81886,0.6325,0.45564,0.85852,0.0003466,0.0003466,0.0003466
200,769.853,0.59819,0.36307,0.84409,0.96404,0.94776,0.97424,0.81886,0.6325,0.45564,0.85852,0.0003433,0.0003433,0.0003433
201,773.617,0.6209,0.39788,0.90307,0.96876,0.95522,0.97414,0.81957,0.63398,0.49151,0.86349,0.00034,0.00034,0.00034
202,777.358,0.5638,0.36416,0.84401,0.96876,0.95522,0.97414,0.81957,0.63398,0.49151,0.86349,0.0003367,0.0003367,0.0003367
203,781.142,0.61728,0.39595,0.88976,0.96288,0.96269,0.97305,0.81839,0.63115,0.4728,0.86493,0.0003334,0.0003334,0.0003334
204,784.908,0.57787,0.34709,0.82123,0.96288,0.96269,0.97305,0.81839,0.63115,0.4728,0.86493,0.0003301,0.0003301,0.0003301
205,788.619,0.57278,0.35078,0.82888,0.96288,0.96269,0.97305,0.81839,0.63115,0.4728,0.86493,0.0003268,0.0003268,0.0003268
206,792.404,0.55876,0.34691,0.81677,0.96614,0.97761,0.97604,0.81487,0.65488,0.41897,0.87656,0.0003235,0.0003235,0.0003235
207,796.147,0.59539,0.37629,0.86007,0.96614,0.97761,0.97604,0.81487,0.65488,0.41897,0.87656,0.0003202,0.0003202,0.0003202
208,799.938,0.57929,0.3582,0.82364,0.97135,0.97015,0.97601,0.80636,0.66105,0.40701,0.88098,0.0003169,0.0003169,0.0003169
209,803.683,0.5532,0.33757,0.82497,0.97135,0.97015,0.97601,0.80636,0.66105,0.40701,0.88098,0.0003136,0.0003136,0.0003136
210,807.474,0.54092,0.34154,0.81743,0.97241,0.97388,0.97628,0.8102,0.63906,0.40039,0.86837,0.0003103,0.0003103,0.0003103
211,811.23,0.57516,0.33675,0.81517,0.97241,0.97388,0.97628,0.8102,0.63906,0.40039,0.86837,0.000307,0.000307,0.000307
212,815.003,0.57515,0.34439,0.82176,0.97745,0.97024,0.97718,0.819,0.63661,0.40402,0.86765,0.0003037,0.0003037,0.0003037
213,818.719,0.5401,0.32242,0.81717,0.97745,0.97024,0.97718,0.819,0.63661,0.40402,0.86765,0.0003004,0.0003004,0.0003004
214,822.507,0.56825,0.34911,0.81873,0.97378,0.96995,0.97724,0.82378,0.6302,0.41975,0.86295,0.0002971,0.0002971,0.0002971
215,826.537,0.58647,0.38176,0.88468,0.97378,0.96995,0.97724,0.82378,0.6302,0.41975,0.86295,0.0002938,0.0002938,0.0002938
216,830.447,0.60778,0.38153,0.88937,0.97378,0.96995,0.97724,0.82378,0.6302,0.41975,0.86295,0.0002905,0.0002905,0.0002905
217,834.447,0.54163,0.34808,0.82569,0.97378,0.97023,0.97729,0.81707,0.64033,0.44063,0.86336,0.0002872,0.0002872,0.0002872
218,838.204,0.54032,0.32884,0.81503,0.97378,0.97023,0.97729,0.81707,0.64033,0.44063,0.86336,0.0002839,0.0002839,0.0002839
219,841.978,0.58407,0.3398,0.83532,0.96853,0.96642,0.97525,0.81859,0.63959,0.46539,0.86466,0.0002806,0.0002806,0.0002806
220,845.732,0.55523,0.3377,0.81869,0.96853,0.96642,0.97525,0.81859,0.63959,0.46539,0.86466,0.0002773,0.0002773,0.0002773
221,849.483,0.57788,0.33948,0.80503,0.96994,0.96316,0.97317,0.81546,0.63887,0.48569,0.86299,0.000274,0.000274,0.000274
222,853.226,0.59926,0.38577,0.8984,0.96994,0.96316,0.97317,0.81546,0.63887,0.48569,0.86299,0.0002707,0.0002707,0.0002707
223,856.978,0.55874,0.32668,0.81398,0.96928,0.96269,0.97453,0.82323,0.63048,0.43885,0.8607,0.0002674,0.0002674,0.0002674
224,860.715,0.54897,0.32356,0.82069,0.96928,0.96269,0.97453,0.82323,0.63048,0.43885,0.8607,0.0002641,0.0002641,0.0002641
225,864.477,0.55767,0.32141,0.81406,0.97367,0.96593,0.97605,0.81824,0.6359,0.40742,0.85967,0.0002608,0.0002608,0.0002608
226,868.228,0.56584,0.32513,0.81738,0.97367,0.96593,0.97605,0.81824,0.6359,0.40742,0.85967,0.0002575,0.0002575,0.0002575
227,871.993,0.57249,0.35305,0.81526,0.97367,0.96593,0.97605,0.81824,0.6359,0.40742,0.85967,0.0002542,0.0002542,0.0002542
228,875.764,0.5684,0.34596,0.83976,0.97472,0.96642,0.97466,0.82302,0.62193,0.39473,0.85632,0.0002509,0.0002509,0.0002509
229,879.476,0.53033,0.31814,0.81799,0.97472,0.96642,0.97466,0.82302,0.62193,0.39473,0.85632,0.0002476,0.0002476,0.0002476
230,883.234,0.54333,0.31552,0.82648,0.96661,0.97388,0.97462,0.81761,0.62679,0.41562,0.85565,0.0002443,0.0002443,0.0002443
231,887.002,0.53962,0.31473,0.81682,0.96661,0.97388,0.97462,0.81761,0.62679,0.41562,0.85565,0.000241,0.000241,0.000241
232,890.782,0.55556,0.31959,0.82851,0.96231,0.96642,0.97253,0.81598,0.63984,0.42931,0.8603,0.0002377,0.0002377,0.0002377
233,894.508,0.55414,0.33501,0.81328,0.96231,0.96642,0.97253,0.81598,0.63984,0.42931,0.8603,0.0002344,0.0002344,0.0002344
234,898.288,0.59165,0.33319,0.81799,0.96301,0.95896,0.97137,0.81091,0.65705,0.44931,0.86554,0.0002311,0.0002311,0.0002311
235,902.037,0.56639,0.32647,0.82885,0.96301,0.95896,0.97137,0.81091,0.65705,0.44931,0.86554,0.0002278,0.0002278,0.0002278
236,905.787,0.54271,0.33098,0.86246,0.96602,0.95473,0.97037,0.8119,0.65138,0.44102,0.86689,0.0002245,0.0002245,0.0002245
237,909.527,0.5667,0.33303,0.82359,0.96602,0.95473,0.97037,0.8119,0.65138,0.44102,0.86689,0.0002212,0.0002212,0.0002212
238,913.274,0.56726,0.35097,0.84446,0.96602,0.95473,0.97037,0.8119,0.65138,0.44102,0.86689,0.0002179,0.0002179,0.0002179
239,917.058,0.55289,0.31254,0.82086,0.96997,0.96417,0.9712,0.81116,0.64972,0.44964,0.87028,0.0002146,0.0002146,0.0002146
240,920.797,0.55988,0.3379,0.81496,0.96997,0.96417,0.9712,0.81116,0.64972,0.44964,0.87028,0.0002113,0.0002113,0.0002113
241,924.643,0.62213,0.37187,0.91723,0.96625,0.95522,0.97073,0.81021,0.64403,0.43989,0.87408,0.000208,0.000208,0.000208
242,928.413,0.55359,0.33984,0.877,0.96625,0.95522,0.97073,0.81021,0.64403,0.43989,0.87408,0.0002047,0.0002047,0.0002047
243,932.189,0.52538,0.30536,0.81136,0.9734,0.95587,0.96943,0.80993,0.64106,0.43453,0.87189,0.0002014,0.0002014,0.0002014
244,935.93,0.57955,0.33105,0.8318,0.9734,0.95587,0.96943,0.80993,0.64106,0.43453,0.87189,0.0001981,0.0001981,0.0001981
245,939.686,0.54189,0.34205,0.82281,0.97419,0.96269,0.97244,0.81798,0.64164,0.41917,0.87347,0.0001948,0.0001948,0.0001948
246,943.484,0.54191,0.30931,0.81079,0.97419,0.96269,0.97244,0.81798,0.64164,0.41917,0.87347,0.0001915,0.0001915,0.0001915
247,947.155,0.53703,0.35822,0.84363,0.97419,0.96269,0.97244,0.81798,0.64164,0.41917,0.87347,0.0001882,0.0001882,0.0001882
248,950.897,0.51843,0.3091,0.8199,0.98098,0.96226,0.97398,0.80836,0.64784,0.41323,0.87421,0.0001849,0.0001849,0.0001849
249,954.641,0.53013,0.306,0.80896,0.98098,0.96226,0.97398,0.80836,0.64784,0.41323,0.87421,0.0001816,0.0001816,0.0001816
250,958.449,0.54839,0.30463,0.81418,0.97896,0.95896,0.97463,0.80734,0.64283,0.40648,0.87415,0.0001783,0.0001783,0.0001783
251,962.179,0.56473,0.33075,0.85254,0.97896,0.95896,0.97463,0.80734,0.64283,0.40648,0.87415,0.000175,0.000175,0.000175
252,965.954,0.5383,0.32419,0.82011,0.97926,0.95896,0.97414,0.80942,0.63711,0.40102,0.87367,0.0001717,0.0001717,0.0001717
253,969.685,0.52391,0.31589,0.81433,0.97926,0.95896,0.97414,0.80942,0.63711,0.40102,0.87367,0.0001684,0.0001684,0.0001684
254,973.415,0.55465,0.32546,0.82976,0.9757,0.96642,0.97449,0.81237,0.64664,0.4015,0.87688,0.0001651,0.0001651,0.0001651
255,977.058,0.5356,0.32098,0.8134,0.9757,0.96642,0.97449,0.81237,0.64664,0.4015,0.87688,0.0001618,0.0001618,0.0001618
256,980.834,0.5636,0.32538,0.81626,0.97666,0.96642,0.97452,0.81339,0.64933,0.42398,0.87943,0.0001585,0.0001585,0.0001585
257,984.589,0.51563,0.29367,0.81825,0.97666,0.96642,0.97452,0.81339,0.64933,0.42398,0.87943,0.0001552,0.0001552,0.0001552
258,988.328,0.54563,0.33733,0.89343,0.97666,0.96642,0.97452,0.81339,0.64933,0.42398,0.87943,0.0001519,0.0001519,0.0001519
259,992.205,0.52674,0.32663,0.81759,0.98103,0.96468,0.97408,0.81646,0.63671,0.42381,0.87871,0.0001486,0.0001486,0.0001486
260,995.934,0.5614,0.34018,0.86765,0.98103,0.96468,0.97408,0.81646,0.63671,0.42381,0.87871,0.0001453,0.0001453,0.0001453
261,999.706,0.53935,0.33296,0.80133,0.98103,0.96502,0.97291,0.82173,0.62884,0.42444,0.87695,0.000142,0.000142,0.000142
262,1003.43,0.50471,0.35031,0.78456,0.98103,0.96502,0.97291,0.82173,0.62884,0.42444,0.87695,0.0001387,0.0001387,0.0001387
263,1007.2,0.57947,0.35285,0.87937,0.98102,0.96432,0.97264,0.82341,0.6293,0.42643,0.87597,0.0001354,0.0001354,0.0001354
264,1010.93,0.53033,0.30885,0.82322,0.98102,0.96432,0.97264,0.82341,0.6293,0.42643,0.87597,0.0001321,0.0001321,0.0001321
265,1014.7,0.53965,0.30586,0.83806,0.98102,0.96418,0.97295,0.82241,0.63539,0.42507,0.8754,0.0001288,0.0001288,0.0001288
266,1018.45,0.56136,0.35521,0.84504,0.98102,0.96418,0.97295,0.82241,0.63539,0.42507,0.8754,0.0001255,0.0001255,0.0001255
267,1022.2,0.53434,0.32931,0.8212,0.97718,0.95865,0.97287,0.82001,0.63687,0.43183,0.87553,0.0001222,0.0001222,0.0001222
268,1025.92,0.53284,0.30595,0.81602,0.97718,0.95865,0.97287,0.82001,0.63687,0.43183,0.87553,0.0001189,0.0001189,0.0001189
269,1029.63,0.51687,0.31747,0.81077,0.97718,0.95865,0.97287,0.82001,0.63687,0.43183,0.87553,0.0001156,0.0001156,0.0001156
270,1033.36,0.51338,0.2998,0.81475,0.96881,0.96642,0.97165,0.81328,0.6395,0.42591,0.87689,0.0001123,0.0001123,0.0001123
271,1037.1,0.51221,0.30097,0.81457,0.96881,0.96642,0.97165,0.81328,0.6395,0.42591,0.87689,0.000109,0.000109,0.000109
272,1040.88,0.53144,0.30114,0.81488,0.97361,0.96359,0.97183,0.81568,0.62208,0.42504,0.87408,0.0001057,0.0001057,0.0001057
273,1044.62,0.56085,0.38465,0.88161,0.97361,0.96359,0.97183,0.81568,0.62208,0.42504,0.87408,0.0001024,0.0001024,0.0001024
274,1048.41,0.52736,0.31188,0.81499,0.97348,0.95877,0.97174,0.8163,0.62257,0.43012,0.87286,9.91e-05,9.91e-05,9.91e-05
275,1052.17,0.51448,0.31422,0.82423,0.97348,0.95877,0.97174,0.8163,0.62257,0.43012,0.87286,9.58e-05,9.58e-05,9.58e-05
276,1055.98,0.51856,0.31026,0.8453,0.97364,0.96469,0.97329,0.82054,0.62088,0.42875,0.8714,9.25e-05,9.25e-05,9.25e-05
277,1059.73,0.52674,0.30985,0.8181,0.97364,0.96469,0.97329,0.82054,0.62088,0.42875,0.8714,8.92e-05,8.92e-05,8.92e-05
278,1063.52,0.52526,0.30301,0.82381,0.97139,0.96642,0.97219,0.81935,0.62064,0.41143,0.87176,8.59e-05,8.59e-05,8.59e-05
279,1067.28,0.52105,0.3033,0.81868,0.97139,0.96642,0.97219,0.81935,0.62064,0.41143,0.87176,8.26e-05,8.26e-05,8.26e-05
280,1071.03,0.522,0.30352,0.8035,0.97139,0.96642,0.97219,0.81935,0.62064,0.41143,0.87176,7.93e-05,7.93e-05,7.93e-05
281,1074.81,0.53318,0.30703,0.82634,0.97309,0.96642,0.97169,0.81192,0.63063,0.41765,0.87358,7.6e-05,7.6e-05,7.6e-05
282,1078.57,0.511,0.30041,0.81292,0.97309,0.96642,0.97169,0.81192,0.63063,0.41765,0.87358,7.27e-05,7.27e-05,7.27e-05
283,1082.39,0.54233,0.31522,0.8118,0.97271,0.96642,0.97194,0.80961,0.63969,0.41897,0.87432,6.94e-05,6.94e-05,6.94e-05
284,1086.13,0.52585,0.31218,0.80596,0.97271,0.96642,0.97194,0.80961,0.63969,0.41897,0.87432,6.61e-05,6.61e-05,6.61e-05
285,1089.84,0.52669,0.29548,0.82064,0.96859,0.96642,0.97188,0.80962,0.6385,0.41237,0.8742,6.28e-05,6.28e-05,6.28e-05
286,1093.57,0.51857,0.32051,0.91339,0.96859,0.96642,0.97188,0.80962,0.6385,0.41237,0.8742,5.95e-05,5.95e-05,5.95e-05
287,1097.34,0.50122,0.30464,0.81322,0.97722,0.96058,0.97209,0.81184,0.63695,0.41077,0.8738,5.62e-05,5.62e-05,5.62e-05
288,1101.11,0.50219,0.28815,0.80452,0.97722,0.96058,0.97209,0.81184,0.63695,0.41077,0.8738,5.29e-05,5.29e-05,5.29e-05
289,1104.89,0.51731,0.29814,0.82707,0.97358,0.96251,0.9718,0.81415,0.63595,0.42034,0.87441,4.96e-05,4.96e-05,4.96e-05
290,1108.66,0.51407,0.3036,0.82135,0.97358,0.96251,0.9718,0.81415,0.63595,0.42034,0.87441,4.63e-05,4.63e-05,4.63e-05
291,1113.08,0.55735,0.34414,0.86937,0.97358,0.96251,0.9718,0.81415,0.63595,0.42034,0.87441,4.3e-05,4.3e-05,4.3e-05
292,1117.02,0.53174,0.31192,0.85653,0.97722,0.96024,0.97153,0.81317,0.63238,0.41362,0.87007,3.97e-05,3.97e-05,3.97e-05
293,1120.84,0.56162,0.32907,0.88677,0.97722,0.96024,0.97153,0.81317,0.63238,0.41362,0.87007,3.64e-05,3.64e-05,3.64e-05
294,1124.64,0.54448,0.34422,0.90127,0.97346,0.95806,0.97098,0.81294,0.63247,0.40572,0.86767,3.31e-05,3.31e-05,3.31e-05
295,1128.41,0.56585,0.37103,0.87708,0.97346,0.95806,0.97098,0.81294,0.63247,0.40572,0.86767,2.98e-05,2.98e-05,2.98e-05
296,1132.19,0.52491,0.35393,0.84022,0.97567,0.96269,0.97225,0.81211,0.63258,0.40351,0.86712,2.65e-05,2.65e-05,2.65e-05
297,1135.96,0.556,0.35526,0.87184,0.97567,0.96269,0.97225,0.81211,0.63258,0.40351,0.86712,2.32e-05,2.32e-05,2.32e-05
298,1139.78,0.51979,0.31406,0.87,0.96994,0.96329,0.97367,0.80994,0.63176,0.40437,0.86862,1.99e-05,1.99e-05,1.99e-05
299,1143.58,0.54031,0.34494,0.87562,0.96994,0.96329,0.97367,0.80994,0.63176,0.40437,0.86862,1.66e-05,1.66e-05,1.66e-05
300,1147.38,0.52654,0.30781,0.83903,0.97263,0.96269,0.97397,0.81285,0.63428,0.40173,0.87022,1.33e-05,1.33e-05,1.33e-05
