epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,443.408,0.96457,0.74818,0.91412,0.79102,0.94627,0.91491,0.68455,1.00985,0.82833,0.95091,0.0006304,0.0006304,0.0006304
114,447.18,0.92092,0.8525,0.87467,0.79102,0.94627,0.91491,0.68455,1.00985,0.82833,0.95091,0.0006271,0.0006271,0.0006271
115,450.944,0.8171,0.70458,0.86699,0.80355,0.96053,0.92553,0.74076,0.88011,0.71448,0.92002,0.0006238,0.0006238,0.0006238
116,455.021,0.885,0.72706,0.86752,0.80355,0.96053,0.92553,0.74076,0.88011,0.71448,0.92002,0.0006205,0.0006205,0.0006205
117,459.092,0.89427,0.69048,0.87872,0.7963,0.97728,0.92839,0.72249,0.89914,0.66773,0.91238,0.0006172,0.0006172,0.0006172
118,462.781,0.95133,0.7299,0.85868,0.7963,0.97728,0.92839,0.72249,0.89914,0.66773,0.91238,0.0006139,0.0006139,0.0006139
119,466.532,0.86796,0.69343,0.84511,0.7963,0.97728,0.92839,0.72249,0.89914,0.66773,0.91238,0.0006106,0.0006106,0.0006106
120,470.337,0.88293,0.68362,0.89111,0.81937,0.95497,0.93098,0.72627,0.88274,0.68506,0.90835,0.0006073,0.0006073,0.0006073
121,474.139,0.88794,0.66781,0.89962,0.81937,0.95497,0.93098,0.72627,0.88274,0.68506,0.90835,0.000604,0.000604,0.000604
122,477.949,0.90079,0.6908,0.86067,0.86073,0.85389,0.91899,0.74255,0.82981,0.93444,0.90497,0.0006007,0.0006007,0.0006007
123,481.992,0.90335,0.85061,0.91429,0.86073,0.85389,0.91899,0.74255,0.82981,0.93444,0.90497,0.0005974,0.0005974,0.0005974
124,485.974,0.85699,0.71509,0.88145,0.84676,0.90882,0.93078,0.74144,0.86036,0.83466,0.90933,0.0005941,0.0005941,0.0005941
125,489.913,0.8491,0.96233,0.84703,0.84676,0.90882,0.93078,0.74144,0.86036,0.83466,0.90933,0.0005908,0.0005908,0.0005908
126,493.892,0.95379,0.69003,0.91379,0.843,0.95395,0.93188,0.73668,0.86752,0.71043,0.91076,0.0005875,0.0005875,0.0005875
127,497.634,0.76597,0.67335,0.79602,0.843,0.95395,0.93188,0.73668,0.86752,0.71043,0.91076,0.0005842,0.0005842,0.0005842
128,501.436,0.87652,0.65617,0.86935,0.8444,0.90789,0.9298,0.7389,0.85775,0.79764,0.91266,0.0005809,0.0005809,0.0005809
